cpf,numeroConta,numeroCartao,Ranking
41625470922,9009799898181613616,5866795466236223202,B
25888762147,8482959482064537603,3626096669005986537,B
72704995182,5162897140696967126,2963814799426919300,B
18126981329,1149205427246672382,2827241302209428360,C
78257082410,7854806630287563245,7240256788592441782,B
79415030559,8894467422681561738,5875254890190799453,C
87244942841,1748238155710327244,7761438671952766023,C
32829896543,2012263658898202336,4151520061491972657,C
55975639854,1610698215192049126,5318539143186651306,B
70474624210,3465082375143139132,5907392241471207115,B
17254490235,9425629146514885393,5601218501444430108,C
90088724923,2444841748869965850,6503781270464622897,B
80320598953,5705622902874595431,1256480106669233293,C
78555032610,6542094085852385394,3577395988486148815,B
38789237812,5404393502732663962,7695034698229521553,C
31537959198,6216281390405513393,1666189141494398421,B
67807099580,4945962423375160751,4553424400360162018,C
56577433917,8087700965827918785,3983217308656654657,B
30737090021,2330623968778898357,6932177253530150202,D
78799225081,7941996150312995382,8306360147707704793,C
60652225466,6692248068867093080,7036879781638217553,B
97619434322,8779502776201128908,3976507478758587946,C
27177396190,8946536113366961605,6178176630428841811,B
68348574830,4468342835925828338,3727479098406519857,C
47000903225,9514211449229070087,1587744290060608696,B
80320634166,6774705573032800829,4769542583110364063,B
14597243010,8194295264487261737,3514889649314957038,B
88736969697,5183629874967084449,8434105916812978877,B
86152072059,3524876802807388698,2426831754878420465,B
48679863076,2086408887174196101,3392688809422736412,C
91114667772,6707985547452370251,2915068027406443761,C
28608116641,4082290948670719148,2879090877908424987,D
43047784028,4138564995160629756,2557723499966689439,C
96125853127,3986744520763774646,4016804115583715694,B
71344525364,1146943763032228091,8624555274767214423,B
27155475436,6352758676804203190,3977825617964200868,B
37482545595,3355803204988041750,4685720248078995044,B
48208157435,9167772012991972170,7479262608454063571,D
70322976839,3275870635025674091,9913068405641104158,C
63207625542,4511977038751545121,5488746361516800700,C
59724520928,7033885565898565140,1965140816845893727,C
43315962840,4901310752123470180,6393838564297676996,C
26753708803,1370497668667571139,7688649879039798744,B
73646859958,4255125170272947905,2241910580702728992,C
18505055448,9056543702557762165,2721875347224857484,C
27215527571,7975842611004887147,3835283257757169241,C
59005788770,8244913705099442546,9485469435283172816,B
39106390104,2195552795096912364,2541697141820289544,B
83115255294,1475685250855068473,9207524830071142282,C
19989756558,4921491586560431323,4866878020881214279,B
35549419152,6904026362495650803,8483802168292403449,B
25719653261,9956241148164074653,5970684507063420447,C
22470706602,4652071445728240763,5108625975658407102,B
31743374517,9628107143384730376,9504459655955596346,B
83207025412,3315386614098147580,8300899400387864148,B
39180764248,9558800675879768218,6415184644602763530,D
12648368231,5476076659235451647,7205961270610763813,C
95569467537,2446511781629278355,4866731742981990818,B
35113958083,9287229533421438800,9545253304152839442,B
80448726411,2878946492332772911,6238066723769804309,B
43593119245,6966602477445807807,6747246525546691276,B
62869859762,5426863441706389163,9229533196297694892,D
90535822465,8442463501011840252,9491348157365299333,C
65791672698,5175918548196532784,1529980957029335587,B
36444407652,3207401648905684243,6379083005398951037,D
33139223141,7565870955689609298,3513723588805047255,B
38908068230,8927214419672120066,6552062938531351872,B
44634066670,8225764198942960875,5486884417762219295,B
44079550758,5509726806838794388,8427077079039723438,B
78337333556,9862539108570048546,6063323530177662297,D
28004467448,1639174718066294998,6417861312171074862,C
88531744642,9589173063427127985,2549209529316654413,C
19971183386,3728969210756080859,5701801258333012997,D
60439805595,5823148750341347101,5247302586792523272,B
78096089638,9451554741541662584,8155969798249966336,B
64412475976,6344892033190884196,8905157516489807068,C
79272276127,9524234861631461726,4284999565593634602,C
56117465219,2897657765779926427,8856676344438628346,C
89486164984,6940679023426596996,9643203937751323424,B
77546951596,7138960712628862502,1559798967537782212,D
67643142057,6179107363724349402,8912211067565989389,B
77157666579,1135573909178605692,3737069634303479120,B
38692739877,1638069703182158543,6955841240921393310,B
67002729045,3880527931518418777,4262511384318713782,B
46603589405,4000156001568661736,5789588410361786589,C
51682405314,3072157660917292784,7695575353546735198,D
11913693397,7182301253034509644,3722945067316446130,B
65090229242,9840346756408185275,8696191641725000415,B
70762197955,9900116841915055227,5544957824837896305,D
81778208729,4649726594332652940,9863110839648988756,D
42393250312,5206255466208283957,2790332130605184607,C
40616929996,8246959013530843308,1676076185665817235,B
99475506092,6758958030049365102,7747641778278211934,D
82518276943,3226995252067852416,7465577835071483958,C
90422612313,6905575209705473388,5077839619142486894,B
69287919053,9631883385829680483,3141368867265537498,B
52342468663,5619080388752124429,9801848865429489821,C
45963592791,5997280281346860430,1389906001264478484,B
39504463834,4715910562964492403,8527668660622314723,C
99158937614,1542603184466227151,7128345256472866062,C
52125500646,1942967639982580675,6400981694627589337,C
16653507623,4446359308751660241,4580698772478667417,C
93086828891,3682788405125626577,2321832670549770733,D
44447143855,7843554909804136298,3218140183284443472,B
50584034370,3794653877122258163,5380312229085193566,C
82620512388,9776789218848005318,2125115187940592871,C
96393064650,3923970759475750018,8373329521334997907,C
16650940115,7649809840381356640,8753419360284985989,B
34001297022,9400772325994185624,4454395261388225807,D
31970522404,9150322127883135834,5548640321275406711,B
20799595358,9438135139265978059,2500516779600505821,C
32127994367,1910576363593358222,5165537427987961461,B
56900853312,7789072479830106787,9233413379340258288,C
94864809521,3177761389548109792,8056387229099454681,B
75593128172,9606890531717920055,4977706187760961137,D
45247586285,7636613211018904432,8610566016199099504,B
68760215917,3198988104311330732,8549395942233238592,D
54147896119,5465401559868624285,8844112458520129199,C
91801364138,7813063853828567562,3645933979415427355,B
83359841108,4488840791855756601,8174707720754593296,C
47795399210,5280969434870966145,6697586594189369814,C
69521871802,5857973696046732453,3597496527452740457,C
93905617165,7817398826960318124,4423256787118157539,C
79078628563,6157751437649129125,1194174186947980314,C
95569852492,4463753592038747394,6378612429857768507,B
43922022402,2195175660845440487,5529017601615062472,C
33725558507,1345950377677134004,2594778866064614346,B
53967446127,6165981193095987588,1272149689132630310,B
18686653964,1766344562367151891,3427186988155241088,B
12877782176,3440692872333792760,2792637461296060704,C
84931366765,9956200195502355610,8240941523607411237,D
95045346474,4207653475369644873,7138148823998842661,B
18074053573,4384271353317965044,7254361902089428843,B
84882408196,2663139771717087691,2426285241135986488,B
19734260931,3243589492966862384,5764028565450680767,B
53420834000,7628022909660213819,8921451166220943138,B
38908423473,5523176841399816307,3837869173253269633,B
90123501846,2300271169699781144,8322777578064334180,C
25371091352,4360549999594814862,6855098880921000709,B
17467588621,1567623972700714159,7953038033238701749,C
43604417240,9444139795879561193,8215127328242573592,C
58471349582,9287648132294759047,1305161801149119294,B
56776764683,5456779085647950783,8563639543121356110,B
99289635531,9334951623079649427,6135678313768266053,B
38410707512,3824767748643543881,2821070691572382075,C
43044716529,9444013758551812787,1534546740518844698,B
54102554464,1321082728634971992,2214278589385917660,C
20835933814,8156775025073517878,8406233079024420536,D
84932546408,5534452305414073357,9467915532304185601,B
66229702280,9301814246089056496,5117520512486071413,D
38049371969,2785831479173168530,1730762640009583261,B
16628212072,8050407937589435390,6119431205460195448,B
26736914674,7638918744248808392,4366923648578580022,C
40835235183,6220656686818553670,7451689752468275243,B
24827213976,8031609669218335000,3299920122868657797,B
31082569432,5377986919981055151,5508055754386725859,C
62376011085,9021470040879664820,7802931053446190831,B
13896470221,9741588675686633977,2798565348675324372,D
45760839358,9471733004724882311,9943805694022023176,B
14064520351,5070522121763704826,7157586639580099353,B
38539669200,2396557593054177242,1437502547400846804,C
19864472205,9924026100882591367,2863684826533555287,C
74281036876,4494820329573249073,3469001482213581905,C
57215696243,3379613194103296036,5656597585748058469,C
54311411736,6011358325953817264,4211854882345923386,B
52957575366,3169687792210903019,9946143446292878942,B
39460634676,5493507284905901640,3058604492281810137,B
99756849670,4305963044568640259,9095459009098629713,D
14965897368,9840781840248481835,5316202107536646442,D
89987398054,5957740901443617304,3705765357183565295,B
62993406567,2875751787439118603,5968843987902809206,D
77458607732,9530878398096197220,6398598758387859130,C
17595145600,9944703226733162329,7022574285886817391,B
66534118727,8262140676143540495,4065021832925616067,D
74359450951,6477115700247977714,1958357699190152769,B
76625591166,2445079478323386579,8730643649326679284,C
93092206248,8390020056082402234,7524799952283156122,B
22960857757,1452601496647622995,3678884072188066794,B
42408598091,6590955918340298247,1927342077565213741,C
33481379170,5875497469413157271,6162758639889930390,D
23275241130,4241205041852388814,3136287134319501612,C
69958555279,6745084970177610391,5284675366992530460,B
75343444975,6843550880516270277,5585699244545161102,B
88747628284,5478912411260255628,4176452068013668738,B
37505613494,2307868450801254247,3542629690043307578,C
50183246991,6419189248573193580,5258736912361731579,C
51115311829,5848283551286352343,6993151563549538478,C
19504068324,1409123359169718557,9968672995758951120,B
89123689630,8580862427395473789,5248055484260664658,B
91277422086,1440682653554724084,5962849623235606925,D
42664469171,8963240657212593098,4456138259913489671,D
96198968312,9819242452935513845,2380426096073612098,B
42745893172,7151898819980520137,3392408214834077755,D
99960414678,9239472400845923129,6268146635772613939,B
40596884605,8729468488674237321,5544432395567292477,C
18096046417,3946421727238203153,9967782002782221579,B
91579726995,2884289826411317267,1504373153064129109,C
88423670558,6448427476514297523,7835025248078187535,C
21473438565,6979504341015148124,9473644572474500913,B
94149133742,7721353208445698500,9965103831352121644,D
64200552615,5085497592693087042,5349106606564532308,B
32157317024,1580790948577070078,2126139994283965303,B
26540799213,5130519158804845902,5624099774363915322,C
92878126238,8230389614861241440,5506262192617185636,B
53799427917,1832845669761321164,2017790311180344052,B
73598840666,7711694792931537914,8419357628323531740,B
91713270952,5106601340741017688,3264149933732097160,C
52215357580,3642159138431455092,5275109895413181332,B
32531844410,2992003874693746270,6098788951020784529,B
82970523315,2275806868090425013,5495870886428839863,D
83165426917,4763007010514266315,4840574261751288285,B
22993157139,7277633461396752260,4080381158377541365,D
94252094735,5500170915059015950,7268359165815810367,C
37319557620,3882309325466449952,2668354380471483568,B
81671428300,5001158315745095462,1725374428390308085,C
89491679755,3929240654148216903,5082809125438734139,C
68215609291,8794595429216700675,9330867283712984190,B
16988618163,6940815284532158764,8718313739246272823,B
38185766447,2322690521703219122,9859131158995885549,C
96867790015,6926452667568451518,6175496372642509998,B
51688437224,6791040137585923904,8222439555488254916,D
20434021770,8235408070845841149,1774227723172458473,C
34772974853,5370155867569263576,4162906147614769336,B
87925066604,5945010239404296700,4035658207268105374,D
28782950246,8754328942272147278,9958859809300958923,B
78583667189,1639704350426409002,3829146171910430545,C
92500414881,2425856432377064573,3443820545834080499,C
